ano,rodada,timeId,pontos,vitorias,empates,derrotas,gm,gc,sg,pf,pnr,%
2020,13,29,23,7,2,4,23,18,5,10,15,58.97435897435897
2020,13,543,20,6,2,5,13,17,-4,13,19,51.282051282051285
2020,13,631,22,6,4,3,26,14,12,4,5,56.41025641025641
2020,13,350,1,0,1,12,7,24,-17,20,20,2.5641025641025643
2020,13,985,26,8,2,3,23,19,4,2,6,66.66666666666667
2020,13,31,28,8,4,1,29,19,10,3,9,71.7948717948718
2020,13,148,25,7,4,2,25,12,13,7,4,64.1025641025641
2020,13,281,23,6,5,2,20,12,8,1,1,58.97435897435897
2020,13,984,7,1,4,8,10,26,-16,19,19,17.94871794871795
2020,13,931,9,2,3,8,12,22,-10,18,8,23.076923076923077
2020,13,1237,11,2,5,6,15,21,-6,16,7,28.205128205128204
2020,13,11,14,4,2,7,11,16,-5,8,2,35.8974358974359
2020,13,180,24,7,3,3,25,18,7,15,17,61.53846153846154
2020,14,148,25,7,4,3,25,14,11,7,4,59.523809523809526
2020,14,1003,27,9,0,5,26,17,9,5,18,64.28571428571429
2020,14,873,18,5,3,6,19,25,-6,14,11,42.857142857142854
2020,14,31,31,9,4,1,36,19,17,3,9,73.80952380952381
2020,14,631,25,7,4,3,29,14,15,4,8,59.523809523809526
2020,14,379,21,6,3,5,21,19,2,6,15,50.0
2020,14,762,18,5,3,6,17,24,-7,12,3,42.857142857142854
2020,14,931,10,2,4,8,13,23,-10,18,7,23.80952380952381
2020,14,985,29,9,2,3,29,21,8,2,5,69.04761904761905
2020,14,399,17,5,2,7,24,30,-6,9,12,40.476190476190474
2020,14,1132,13,3,4,7,8,20,-12,17,17,30.952380952380953
2020,14,543,20,6,2,6,14,19,-5,13,19,47.61904761904762
2020,14,180,24,7,3,4,25,19,6,15,17,57.142857142857146
2020,14,281,26,7,5,2,21,12,9,1,1,61.904761904761905
2020,14,29,26,8,2,4,25,19,6,10,14,61.904761904761905
2020,14,11,14,4,2,8,12,18,-6,8,2,33.333333333333336
2020,14,1237,12,2,6,6,16,22,-6,16,6,28.571428571428573
2020,14,350,2,0,2,12,8,25,-17,20,20,4.761904761904762
2020,14,984,7,1,4,9,10,29,-19,19,19,16.666666666666668
2020,14,405,25,8,1,5,26,15,11,11,13,59.523809523809526
2020,15,1003,28,9,1,5,28,19,9,5,14,62.22222222222222
2020,15,985,30,9,3,3,31,23,8,2,6,66.66666666666667
2020,15,31,32,9,5,1,37,20,17,3,7,71.11111111111111
2020,15,984,8,1,5,9,11,30,-19,19,19,17.77777777777778
2020,15,379,22,6,4,5,23,21,2,6,15,48.888888888888886
2020,15,1237,13,2,7,6,18,24,-6,16,4,28.88888888888889
2020,15,399,20,6,2,7,25,30,-5,9,12,44.44444444444444
2020,15,1132,13,3,4,8,8,21,-13,17,17,28.88888888888889
2020,15,11,17,5,2,8,15,19,-4,8,2,37.77777777777778
2020,15,631,25,7,4,4,30,17,13,4,9,55.55555555555556
2020,15,350,2,0,2,13,8,26,-18,20,20,4.444444444444445
2020,15,29,29,9,2,4,26,19,7,10,16,64.44444444444444
2020,15,405,28,9,1,5,29,15,14,11,13,62.22222222222222
2020,15,873,18,5,3,7,19,28,-9,14,10,40.0
2020,15,281,29,8,5,2,23,12,11,1,1,64.44444444444444
2020,15,762,18,5,3,7,17,26,-9,12,3,40.0
2020,15,931,11,2,5,8,13,23,-10,18,8,24.444444444444443
2020,15,180,25,7,4,4,25,19,6,15,18,55.55555555555556
2020,15,543,21,6,3,6,15,20,-5,13,19,46.666666666666664
2020,15,148,26,7,5,3,26,15,11,7,5,57.77777777777778
2020,16,985,33,10,3,3,32,23,9,2,5,68.75
2020,16,543,21,6,3,7,15,21,-6,13,20,43.75
2020,16,180,26,7,5,4,25,19,6,15,19,54.166666666666664
2020,16,379,23,6,5,5,23,21,2,6,16,47.916666666666664
2020,16,1237,13,2,7,7,18,25,-7,16,6,27.083333333333332
2020,16,11,20,6,2,8,16,19,-3,8,1,41.666666666666664
2020,16,148,27,7,6,3,27,16,11,7,4,56.25
2020,16,931,12,2,6,8,14,24,-10,18,9,25.0
2020,16,29,29,9,2,5,27,22,5,10,17,60.416666666666664
2020,16,281,32,9,5,2,26,13,13,1,2,66.66666666666667
2020,16,631,26,7,5,4,31,18,13,4,10,54.166666666666664
2020,16,405,29,9,2,5,30,16,14,11,11,60.416666666666664
2020,16,762,19,5,4,7,17,26,-9,12,3,39.583333333333336
2020,16,31,33,9,6,1,37,20,17,3,7,68.75
2020,16,873,19,5,4,7,20,29,-9,14,12,39.583333333333336
2020,16,1003,29,9,2,5,29,20,9,5,14,60.416666666666664
2020,16,1132,16,4,4,8,9,21,-12,17,17,33.333333333333336
2020,16,350,2,0,2,14,8,27,-19,20,20,4.166666666666667
2020,16,984,8,1,5,10,11,35,-24,19,19,16.666666666666668
2020,16,399,23,7,2,7,30,30,0,9,13,47.916666666666664
2020,17,873,22,6,4,7,22,29,-7,14,12,43.13725490196079
2020,17,350,2,0,2,15,8,29,-21,20,20,3.9215686274509802
2020,17,148,30,8,6,3,30,16,14,7,6,58.8235294117647
2020,17,399,23,7,2,8,30,33,-3,9,13,45.09803921568628
2020,17,1132,17,4,5,8,10,22,-12,17,17,33.333333333333336
2020,17,931,13,2,7,8,15,25,-10,18,8,25.49019607843137
2020,17,631,26,7,5,5,32,21,11,4,9,50.98039215686274
2020,17,281,35,10,5,2,29,14,15,1,2,68.62745098039215
2020,17,985,36,11,3,3,34,24,10,2,4,70.58823529411765
2020,17,405,29,9,2,6,31,18,13,11,11,56.86274509803921
2020,17,29,29,9,2,6,27,23,4,10,17,56.86274509803921
2020,17,379,26,7,5,5,24,21,3,6,16,50.98039215686274
2020,17,180,29,8,5,4,26,19,7,15,20,56.86274509803921
2020,17,31,33,9,6,2,37,21,16,3,7,64.70588235294117
2020,17,984,8,1,5,11,11,39,-28,19,19,15.686274509803921
2020,17,11,23,7,2,8,20,19,1,8,1,45.09803921568628
2020,17,1237,14,2,8,7,21,28,-7,16,5,27.45098039215686
2020,17,543,22,6,4,7,18,24,-6,13,18,43.13725490196079
2020,17,762,19,5,4,8,18,28,-10,12,3,37.254901960784316
2020,17,1003,32,10,2,5,31,21,10,5,14,62.745098039215684
2020,18,31,33,9,6,3,37,22,15,3,5,61.111111111111114
2020,18,1132,20,5,5,8,11,22,-11,17,16,37.03703703703704
2020,18,281,38,11,5,2,30,14,16,1,2,70.37037037037037
2020,18,1237,14,2,8,8,21,29,-8,16,6,25.925925925925927
2020,18,399,26,8,2,8,33,33,0,9,13,48.148148148148145
2020,18,180,29,8,5,5,26,22,4,15,20,53.7037037037037
2020,18,543,22,6,4,8,19,26,-7,13,19,40.74074074074074
2020,18,29,32,10,2,6,29,24,5,10,16,59.25925925925926
2020,18,11,24,7,3,8,20,19,1,8,1,44.44444444444444
2020,18,873,23,6,5,7,22,29,-7,14,12,42.592592592592595
2020,18,1003,35,11,2,5,33,21,12,5,14,64.81481481481481
2020,18,631,26,7,5,6,32,23,9,4,10,48.148148148148145
2020,18,931,13,2,7,9,16,27,-11,18,8,24.074074074074073
2020,18,985,39,12,3,3,36,25,11,2,4,72.22222222222223
2020,18,379,29,8,5,5,26,22,4,6,17,53.7037037037037
2020,18,984,8,1,5,12,12,41,-29,19,19,14.814814814814815
2020,18,350,5,1,2,15,9,29,-20,20,20,9.25925925925926
2020,18,762,19,5,4,9,18,29,-11,12,3,35.18518518518518
2020,18,405,29,9,2,7,31,20,11,11,11,53.7037037037037
2020,18,148,33,9,6,3,32,16,16,7,7,61.111111111111114
2020,19,1003,38,12,2,5,35,21,14,5,14,66.66666666666667
2020,19,180,29,8,5,6,26,24,2,15,20,50.87719298245614
2020,19,350,5,1,2,16,10,32,-22,20,20,8.771929824561404
2020,19,148,36,10,6,3,35,17,18,7,5,63.1578947368421
2020,19,931,13,2,7,10,16,28,-12,18,8,22.80701754385965
2020,19,631,29,8,5,6,33,23,10,4,10,50.87719298245614
2020,19,281,41,12,5,2,34,14,20,1,2,71.9298245614035
2020,19,873,23,6,5,8,22,33,-11,14,12,40.35087719298246
2020,19,31,34,9,7,3,37,22,15,3,7,59.64912280701754
2020,19,985,40,12,4,3,36,25,11,2,4,70.17543859649123
2020,19,405,30,9,3,7,31,20,11,11,11,52.63157894736842
2020,19,29,33,10,3,6,29,24,5,10,18,57.89473684210526
2020,19,399,26,8,2,9,33,34,-1,9,13,45.6140350877193
2020,19,1237,17,3,8,8,22,29,-7,16,6,29.82456140350877
2020,19,11,27,8,3,8,23,19,4,8,1,47.36842105263158
2020,19,762,19,5,4,10,18,32,-14,12,3,33.333333333333336
2020,19,379,32,9,5,5,27,22,5,6,17,56.14035087719298
2020,19,1132,20,5,5,9,11,23,-12,17,16,35.08771929824562
2020,19,543,22,6,4,9,21,29,-8,13,19,38.59649122807018
2020,19,984,11,2,5,12,15,43,-28,19,19,19.29824561403509
2020,20,985,40,12,4,4,37,27,10,2,4,66.66666666666667
2020,20,350,8,2,2,16,12,33,-21,20,20,13.333333333333334
2020,20,1237,18,3,9,8,22,29,-7,16,5,30.0
2020,20,931,14,2,8,10,16,28,-12,18,9,23.333333333333332
2020,20,631,30,8,6,6,33,23,10,4,10,50.0
2020,20,543,23,6,5,9,21,29,-8,13,16,38.333333333333336
2020,20,148,36,10,6,4,36,20,16,7,6,60.0
2020,20,31,37,10,7,3,40,23,17,3,7,61.666666666666664
2020,20,180,29,8,5,7,27,27,0,15,20,48.333333333333336
2020,20,11,30,9,3,8,26,20,6,8,1,50.0
2020,20,29,34,10,4,6,30,25,5,10,19,56.666666666666664
2020,20,1003,39,12,3,5,36,22,14,5,15,65.0
2020,20,762,19,5,4,11,19,34,-15,12,3,31.666666666666668
2020,20,399,29,9,2,9,35,35,0,9,13,48.333333333333336
2020,20,1132,23,6,5,9,14,25,-11,17,16,38.333333333333336
2020,20,405,30,9,3,8,33,23,10,11,11,50.0
2020,20,873,23,6,5,9,24,36,-12,14,12,38.333333333333336
2020,20,379,35,10,5,5,30,24,6,6,18,58.333333333333336
2020,20,984,11,2,5,13,15,48,-33,19,19,18.333333333333332
2020,20,281,44,13,5,2,39,14,25,1,2,73.33333333333333
2020,21,984,12,2,6,13,17,50,-33,19,19,19.047619047619047
2020,21,931,15,2,9,10,18,30,-12,18,9,23.80952380952381
2020,21,281,47,14,5,2,40,14,26,1,2,74.60317460317461
2020,21,350,8,2,2,17,12,34,-22,20,20,12.698412698412698
2020,21,11,31,9,4,8,26,20,6,8,1,49.20634920634921
2020,21,985,41,12,5,4,37,27,10,2,4,65.07936507936508
2020,21,1003,39,12,3,6,37,25,12,5,15,61.904761904761905
2020,21,399,32,10,2,9,38,36,2,9,13,50.79365079365079
2020,21,873,26,7,5,9,25,36,-11,14,12,41.26984126984127
2020,21,543,23,6,5,10,21,30,-9,13,17,36.507936507936506
2020,21,180,29,8,5,8,27,28,-1,15,20,46.03174603174603
2020,21,405,33,10,3,8,34,23,11,11,10,52.38095238095238
2020,21,631,33,9,6,6,35,23,12,4,11,52.38095238095238
2020,21,1132,23,6,5,10,14,27,-13,17,16,36.507936507936506
2020,21,379,35,10,5,6,31,27,4,6,16,55.55555555555556
2020,21,31,40,11,7,3,43,24,19,3,7,63.492063492063494
2020,21,29,34,10,4,7,30,27,3,10,19,53.96825396825397
2020,21,762,22,6,4,11,21,34,-13,12,3,34.92063492063492
2020,21,1237,21,4,9,8,23,29,-6,16,5,33.333333333333336
2020,21,148,36,10,6,5,36,21,15,7,6,57.142857142857146
2020,22,399,32,10,2,10,39,38,1,9,14,48.484848484848484
2020,22,29,37,11,4,7,32,28,4,10,18,56.06060606060606
2020,22,543,26,7,5,10,23,31,-8,13,16,39.39393939393939
2020,22,11,31,9,4,9,27,22,5,8,1,46.96969696969697
2020,22,762,22,6,4,12,22,36,-14,12,3,33.333333333333336
2020,22,873,29,8,5,9,27,37,-10,14,12,43.93939393939394
2020,22,148,36,10,6,6,36,22,14,7,6,54.54545454545455
2020,22,631,36,10,6,6,36,23,13,4,10,54.54545454545455
2020,22,350,11,3,2,17,14,35,-21,20,20,16.666666666666668
2020,22,984,12,2,6,14,18,52,-34,19,19,18.181818181818183
2020,22,31,40,11,7,4,43,25,18,3,8,60.60606060606061
2020,22,1237,24,5,9,8,24,29,-5,16,5,36.36363636363637
2020,22,931,15,2,9,11,18,32,-14,18,9,22.727272727272727
2020,22,1003,42,13,3,6,39,25,14,5,15,63.63636363636363
2020,22,405,33,10,3,9,35,26,9,11,11,50.0
2020,22,379,38,11,5,6,34,28,6,6,17,57.57575757575758
2020,22,985,44,13,5,4,46,27,19,2,4,66.66666666666667
2020,22,180,29,8,5,9,27,37,-10,15,20,43.93939393939394
2020,22,1132,23,6,5,11,14,29,-15,17,17,34.84848484848485
2020,22,281,50,15,5,2,42,14,28,1,2,75.75757575757575
2020,23,405,36,11,3,9,36,26,10,11,11,52.17391304347826
2020,23,11,31,9,4,10,27,23,4,8,1,44.927536231884055
2020,23,31,40,11,7,5,44,29,15,3,8,57.971014492753625
2020,23,281,53,16,5,2,46,15,31,1,2,76.81159420289855
2020,23,985,45,13,6,4,49,30,19,2,3,65.21739130434783
2020,23,29,38,11,5,7,35,31,4,10,18,55.072463768115945
2020,23,762,25,7,4,12,25,38,-13,12,4,36.231884057971016
2020,23,180,29,8,5,10,29,40,-11,15,20,42.028985507246375
2020,23,543,27,7,6,10,23,31,-8,13,15,39.130434782608695
2020,23,1003,43,13,4,6,39,25,14,5,13,62.31884057971015
2020,23,931,16,2,10,11,18,32,-14,18,9,23.18840579710145
2020,23,379,39,11,6,6,34,28,6,6,17,56.52173913043478
2020,23,148,39,11,6,6,38,22,16,7,6,56.52173913043478
2020,23,984,12,2,6,15,18,54,-36,19,19,17.391304347826086
2020,23,399,35,11,2,10,41,38,3,9,16,50.72463768115942
2020,23,873,29,8,5,10,27,39,-12,14,12,42.028985507246375
2020,23,350,11,3,2,18,15,37,-22,20,20,15.942028985507246
2020,23,631,39,11,6,6,38,24,14,4,10,56.52173913043478
2020,23,1132,24,6,6,11,15,30,-15,17,17,34.78260869565217
2020,23,1237,25,5,10,8,25,30,-5,16,5,36.231884057971016
2020,24,180,29,8,5,11,30,42,-12,15,20,40.27777777777778
2020,24,543,30,8,6,10,25,32,-7,13,15,41.666666666666664
2020,24,631,42,12,6,6,40,24,16,4,10,58.333333333333336
2020,24,762,25,7,4,13,25,40,-15,12,4,34.72222222222222
2020,24,873,29,8,5,11,27,42,-15,14,12,40.27777777777778
2020,24,1132,27,7,6,11,18,30,-12,17,17,37.5
2020,24,1237,26,5,11,8,25,30,-5,16,6,36.111111111111114
2020,24,405,37,11,4,9,36,26,10,11,11,51.388888888888886
2020,24,281,56,17,5,2,49,15,34,1,2,77.77777777777777
2020,24,148,39,11,6,7,38,25,13,7,5,54.166666666666664
2020,24,1003,46,14,4,6,42,26,16,5,14,63.888888888888886
2020,24,31,40,11,7,6,45,32,13,3,7,55.55555555555556
2020,24,11,34,10,4,10,31,25,6,8,1,47.22222222222222
2020,24,399,35,11,2,11,43,42,1,9,16,48.611111111111114
2020,24,984,13,2,7,15,19,55,-36,19,19,18.055555555555557
2020,24,985,46,13,7,4,50,31,19,2,3,63.888888888888886
2020,24,29,38,11,5,8,35,33,2,10,17,52.77777777777778
2020,24,931,19,3,10,11,20,32,-12,18,9,26.38888888888889
2020,24,379,42,12,6,6,37,28,9,6,19,58.333333333333336
2020,24,350,11,3,2,19,15,40,-25,20,20,15.277777777777779
2020,25,31,40,11,7,7,45,34,11,3,7,53.333333333333336
2020,25,29,41,12,5,8,37,33,4,10,18,54.666666666666664
2020,25,11,34,10,4,11,31,26,5,8,1,45.333333333333336
2020,25,281,59,18,5,2,50,15,35,1,2,78.66666666666667
2020,25,1237,26,5,11,9,26,32,-6,16,6,34.666666666666664
2020,25,873,32,9,5,11,29,43,-14,14,12,42.666666666666664
2020,25,931,22,4,10,11,21,32,-11,18,8,29.333333333333332
2020,25,350,11,3,2,20,15,41,-26,20,20,14.666666666666666
2020,25,180,30,8,6,11,31,43,-12,15,20,40.0
2020,25,631,43,12,7,6,41,25,16,4,11,57.333333333333336
2020,25,985,49,14,7,4,53,32,21,2,3,65.33333333333333
2020,25,762,25,7,4,14,26,43,-17,12,4,33.333333333333336
2020,25,543,33,9,6,10,26,32,-6,13,16,44.0
2020,25,399,35,11,2,12,43,43,0,9,13,46.666666666666664
2020,25,405,37,11,4,10,37,28,9,11,10,49.333333333333336
2020,25,1003,49,15,4,6,44,27,17,5,15,65.33333333333333
2020,25,379,45,13,6,6,39,29,10,6,17,60.0
2020,25,148,39,11,6,8,39,27,12,7,5,52.0
2020,25,1132,28,7,7,11,18,30,-12,17,18,37.333333333333336
2020,25,984,14,2,8,15,19,55,-36,19,19,18.666666666666668
2020,26,399,35,11,2,13,43,44,-1,9,15,44.87179487179487
2020,26,405,40,12,4,10,38,28,10,11,10,51.282051282051285
2020,26,873,33,9,6,11,29,43,-14,14,12,42.30769230769231
2020,26,931,23,4,11,11,21,32,-11,18,9,29.487179487179485
2020,26,281,62,19,5,2,52,16,36,1,2,79.48717948717949
2020,26,379,45,13,6,7,40,31,9,6,17,57.69230769230769
2020,26,1003,49,15,4,7,45,30,15,5,16,62.82051282051282
2020,26,11,37,11,4,11,34,27,7,8,1,47.43589743589744
2020,26,631,44,12,8,6,41,25,16,4,11,56.41025641025641
2020,26,985,50,14,8,4,53,32,21,2,3,64.1025641025641
2020,26,148,42,12,6,8,43,27,16,7,5,53.84615384615385
2020,26,1132,28,7,7,12,18,34,-16,17,16,35.8974358974359
2020,26,29,44,13,5,8,38,33,5,10,18,56.41025641025641
2020,26,180,30,8,6,12,31,44,-13,15,19,38.46153846153846
2020,26,984,17,3,8,15,20,55,-35,19,19,21.794871794871796
2020,26,1237,26,5,11,10,26,33,-7,16,6,33.333333333333336
2020,26,350,11,3,2,21,15,43,-28,20,20,14.102564102564102
2020,26,31,43,12,7,7,47,34,13,3,7,55.12820512820513
2020,26,762,26,7,5,14,27,44,-17,12,4,33.333333333333336
2020,26,543,34,9,7,10,27,33,-6,13,13,43.58974358974359
2020,27,350,11,3,2,22,15,45,-30,20,20,13.580246913580247
2020,27,180,33,9,6,12,33,44,-11,15,20,40.74074074074074
2020,27,379,48,14,6,7,42,31,11,6,18,59.25925925925926
2020,27,399,35,11,2,14,43,46,-3,9,14,43.20987654320987
2020,27,1237,26,5,11,11,27,35,-8,16,6,32.098765432098766
2020,27,1003,52,16,4,7,47,31,16,5,17,64.19753086419753
2020,27,281,62,19,5,3,52,18,34,1,2,76.54320987654322
2020,27,985,53,15,8,4,55,32,23,2,3,65.4320987654321
2020,27,984,18,3,9,15,20,55,-35,19,19,22.22222222222222
2020,27,762,27,7,6,14,27,44,-17,12,4,33.333333333333336
2020,27,631,47,13,8,6,43,25,18,4,10,58.02469135802469
2020,27,29,44,13,5,9,38,35,3,10,16,54.32098765432099
2020,27,405,41,12,5,10,38,28,10,11,11,50.617283950617285
2020,27,543,35,9,8,10,27,33,-6,13,13,43.20987654320987
2020,27,31,43,12,7,8,47,35,12,3,7,53.08641975308642
2020,27,931,26,5,11,11,22,32,-10,18,9,32.098765432098766
2020,27,1132,29,7,8,12,19,35,-16,17,16,35.80246913580247
2020,27,11,38,11,5,11,35,28,7,8,1,46.91358024691358
2020,27,148,45,13,6,8,47,28,19,7,5,55.55555555555556
2020,27,873,33,9,6,12,30,47,-17,14,12,40.74074074074074
2020,28,931,26,5,11,12,22,35,-13,18,11,30.952380952380953
2020,28,281,65,20,5,3,55,18,37,1,2,77.38095238095238
2020,28,11,41,12,5,11,37,29,8,8,1,48.80952380952381
2020,28,148,45,13,6,9,48,30,18,7,5,53.57142857142857
2020,28,543,35,9,8,11,27,34,-7,13,14,41.666666666666664
2020,28,31,46,13,7,8,48,35,13,3,7,54.76190476190476
2020,28,29,44,13,5,10,39,37,2,10,15,52.38095238095238
2020,28,1132,32,8,8,12,21,36,-15,17,17,38.095238095238095
2020,28,399,36,11,3,14,43,46,-3,9,12,42.857142857142854
2020,28,631,48,13,9,6,43,25,18,4,10,57.142857142857146
2020,28,762,28,7,7,14,28,45,-17,12,3,33.333333333333336
2020,28,405,42,12,6,10,39,29,10,11,9,50.0
2020,28,180,33,9,6,13,34,46,-12,15,20,39.285714285714285
2020,28,1237,29,6,11,11,29,36,-7,16,6,34.523809523809526
2020,28,985,56,16,8,4,56,32,24,2,4,66.66666666666667
2020,28,379,48,14,6,8,42,32,10,6,18,57.142857142857146
2020,28,873,36,10,6,12,31,47,-16,14,13,42.857142857142854
2020,28,984,18,3,9,16,20,56,-36,19,19,21.428571428571427
2020,28,1003,55,17,4,7,52,31,21,5,17,65.47619047619048
2020,28,350,11,3,2,23,15,50,-35,20,20,13.095238095238095
2020,29,31,46,13,7,9,48,36,12,3,7,52.87356321839081
2020,29,631,51,14,9,6,44,25,19,4,11,58.62068965517241
2020,29,984,18,3,9,17,20,57,-37,19,19,20.689655172413794
2020,29,29,47,14,5,10,40,37,3,10,16,54.02298850574713
2020,29,1132,33,8,9,12,22,37,-15,17,18,37.93103448275862
2020,29,1003,56,17,5,7,53,32,21,5,19,64.36781609195403
2020,29,281,68,21,5,3,59,19,40,1,2,78.16091954022988
2020,29,543,35,9,8,12,28,38,-10,13,14,40.229885057471265
2020,29,873,37,10,7,12,31,47,-16,14,12,42.52873563218391
2020,29,985,57,16,9,4,56,32,24,2,4,65.51724137931035
2020,29,350,14,4,2,23,16,50,-34,20,20,16.091954022988507
2020,29,405,42,12,6,11,39,30,9,11,8,48.275862068965516
2020,29,148,48,14,6,9,50,31,19,7,5,55.172413793103445
2020,29,180,33,9,6,14,35,48,-13,15,20,37.93103448275862
2020,29,1237,32,7,11,11,32,36,-4,16,6,36.7816091954023
2020,29,762,28,7,7,15,28,48,-20,12,3,32.18390804597701
2020,29,931,26,5,11,13,23,37,-14,18,10,29.885057471264368
2020,29,399,39,12,3,14,45,47,-2,9,13,44.827586206896555
2020,29,379,49,14,7,8,45,35,10,6,15,56.32183908045977
2020,29,11,42,12,6,11,40,32,8,8,1,48.275862068965516
2020,30,11,42,12,6,12,40,35,5,8,1,46.666666666666664
2020,30,31,49,14,7,9,51,36,15,3,7,54.44444444444444
2020,30,180,36,10,6,14,38,50,-12,15,20,40.0
2020,30,1132,33,8,9,13,24,40,-16,17,17,36.666666666666664
2020,30,631,51,14,9,7,46,30,16,4,11,56.666666666666664
2020,30,984,21,4,9,17,25,59,-34,19,19,23.333333333333332
2020,30,985,60,17,9,4,58,33,25,2,4,66.66666666666667
2020,30,1237,32,7,11,12,33,38,-5,16,6,35.55555555555556
2020,30,1003,56,17,5,8,53,34,19,5,19,62.22222222222222
2020,30,281,71,22,5,3,61,19,42,1,2,78.88888888888889
2020,30,405,45,13,6,11,42,31,11,11,8,50.0
2020,30,931,26,5,11,14,24,40,-16,18,10,28.88888888888889
2020,30,399,42,13,3,14,47,48,-1,9,16,46.666666666666664
2020,30,350,14,4,2,24,17,52,-35,20,20,15.555555555555555
2020,30,543,35,9,8,13,30,41,-11,13,13,38.888888888888886
2020,30,379,52,15,7,8,48,37,11,6,14,57.77777777777778
2020,30,29,48,14,6,10,41,38,3,10,17,53.333333333333336
2020,30,873,38,10,8,12,32,48,-16,14,12,42.22222222222222
2020,30,762,29,7,8,15,30,50,-20,12,3,32.22222222222222
2020,30,148,49,14,7,9,52,33,19,7,5,54.44444444444444
2020,31,281,71,22,5,4,62,21,41,1,2,76.34408602150538
2020,31,399,45,14,3,14,49,49,0,9,16,48.38709677419355
2020,31,1132,33,8,9,14,25,42,-17,17,17,35.483870967741936
2020,31,762,32,8,8,15,32,51,-19,12,3,34.40860215053763
2020,31,148,49,14,7,10,53,36,17,7,5,52.68817204301075
2020,31,985,63,18,9,4,61,34,27,2,4,67.74193548387096
2020,31,931,26,5,11,15,24,41,-17,18,10,27.956989247311828
2020,31,543,38,10,8,13,31,41,-10,13,13,40.86021505376344
2020,31,350,14,4,2,25,17,55,-38,20,20,15.053763440860216
2020,31,11,45,13,6,12,43,35,8,8,1,48.38709677419355
2020,31,873,38,10,8,13,33,52,-19,14,12,40.86021505376344
2020,31,631,54,15,9,7,50,31,19,4,11,58.064516129032256
2020,31,1237,33,7,12,12,33,38,-5,16,6,35.483870967741936
2020,31,29,49,14,7,10,41,38,3,10,17,52.68817204301075
2020,31,984,24,5,9,17,28,59,-31,19,19,25.806451612903224
2020,31,180,36,10,6,15,38,53,-15,15,20,38.70967741935484
2020,31,379,55,16,7,8,51,39,12,6,15,59.13978494623656
2020,31,1003,56,17,5,9,55,37,18,5,19,60.215053763440864
2020,31,31,52,15,7,9,53,37,16,3,7,55.913978494623656
2020,31,405,45,13,6,12,43,33,10,11,8,48.38709677419355
2020,32,180,39,11,6,15,41,54,-13,15,20,40.625
2020,32,873,38,10,8,14,34,55,-21,14,12,39.583333333333336
2020,32,11,46,13,7,12,44,36,8,8,1,47.916666666666664
2020,32,931,27,5,12,15,25,42,-17,18,9,28.125
2020,32,985,66,19,9,4,64,35,29,2,4,68.75
2020,32,1132,33,8,9,15,26,45,-19,17,18,34.375
2020,32,405,45,13,6,13,44,35,9,11,8,46.875
2020,32,281,74,23,5,4,64,22,42,1,2,77.08333333333333
2020,32,1003,59,18,5,9,58,37,21,5,17,61.458333333333336
2020,32,984,24,5,9,18,28,62,-34,19,19,25.0
2020,32,399,46,14,4,14,50,50,0,9,16,47.916666666666664
2020,32,31,53,15,8,9,54,38,16,3,5,55.208333333333336
2020,32,29,50,14,8,10,43,40,3,10,18,52.083333333333336
2020,32,148,50,14,8,10,55,38,17,7,7,52.083333333333336
2020,32,543,41,11,8,13,32,41,-9,13,14,42.708333333333336
2020,32,350,14,4,2,26,17,56,-39,20,20,14.583333333333334
2020,32,762,35,9,8,15,35,53,-18,12,3,36.458333333333336
2020,32,379,55,16,7,9,53,42,11,6,13,57.291666666666664
2020,32,631,55,15,10,7,50,31,19,4,11,57.291666666666664
2020,32,1237,34,7,13,12,33,38,-5,16,6,35.416666666666664
2020,33,405,46,13,7,13,46,37,9,11,7,46.464646464646464
2020,33,984,25,5,10,18,30,64,-34,19,19,25.252525252525253
2020,33,379,55,16,7,10,53,43,10,6,15,55.55555555555556
2020,33,631,58,16,10,7,51,31,20,4,11,58.58585858585859
2020,33,350,17,5,2,26,18,56,-38,20,20,17.171717171717173
2020,33,1237,34,7,13,13,33,39,-6,16,8,34.343434343434346
2020,33,281,77,24,5,4,69,24,45,1,1,77.77777777777777
2020,33,180,39,11,6,16,43,59,-16,15,20,39.39393939393939
2020,33,931,27,5,12,16,25,43,-18,18,10,27.272727272727273
2020,33,148,53,15,8,10,56,38,18,7,6,53.535353535353536
2020,33,543,41,11,8,14,32,45,-13,13,13,41.41414141414141
2020,33,1132,36,9,9,15,30,45,-15,17,18,36.36363636363637
2020,33,11,46,13,7,13,44,37,7,8,2,46.464646464646464
2020,33,29,53,15,8,10,44,40,4,10,19,53.535353535353536
2020,33,1003,62,19,5,9,60,38,22,5,18,62.62626262626262
2020,33,873,38,10,8,15,35,57,-22,14,12,38.38383838383838
2020,33,399,47,14,5,14,50,50,0,9,16,47.474747474747474
2020,33,985,67,19,10,4,64,35,29,2,4,67.67676767676768
2020,33,31,54,15,9,9,55,39,16,3,5,54.54545454545455
2020,33,762,36,9,9,15,36,54,-18,12,3,36.36363636363637
2020,34,631,61,17,10,7,53,31,22,4,12,59.80392156862745
2020,34,931,27,5,12,17,25,45,-20,18,10,26.470588235294116
2020,34,873,38,10,8,16,35,59,-24,14,11,37.254901960784316
2020,34,281,80,25,5,4,71,24,47,1,1,78.43137254901961
2020,34,180,40,11,7,16,44,60,-16,15,20,39.21568627450981
